,RunId,iteration,Step,outcome_collection,watch_shift,communication_timing,media_weight_trust,media_weight_perc,RA_base,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
255,8,8,79,SingleRun,24,12,0.04,0.2,0.75,0,326,2,1,0.0,215,276,46,136
256,8,8,80,SingleRun,24,12,0.04,0.2,0.75,0,309,18,6,0.0,217,279,46,137
257,8,8,81,SingleRun,24,12,0.04,0.2,0.75,0,307,14,5,0.0,219,281,46,138
258,8,8,82,SingleRun,24,12,0.04,0.2,0.75,0,306,10,6,0.0,219,285,46,140
259,8,8,83,SingleRun,24,12,0.04,0.2,0.75,0,306,4,2,0.0,219,285,46,142
260,8,8,84,SingleRun,24,12,0.04,0.2,0.75,0,306,2,1,0.0,219,286,46,142
261,8,8,85,SingleRun,24,12,0.04,0.2,0.75,0,306,1,1,0.0,219,287,46,142
262,8,8,86,SingleRun,24,12,0.04,0.2,0.75,0,306,0,0,0.0,219,287,46,142
263,8,8,87,SingleRun,24,12,0.04,0.2,0.75,0,306,0,0,44.0043227665706,219,287,46,142
264,2,2,0,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
265,2,2,1,SingleRun,24,12,0.04,0.2,0.75,1000,0,0,0,0.0,0,0,0,0
