,RunId,iteration,Step,outcome_collection,RA_base,ceiling,grow_factor,media_weight_trust,media_weight_perc,phase_change_factor,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
7497,85,85,17,SingleRun,0.75,0.4,30,0.04,0.2,0.1,124,807,69,0,0.0,0,0,0,0
7498,85,85,18,SingleRun,0.75,0.4,30,0.04,0.2,0.1,121,808,71,0,0.0,0,0,0,0
7499,85,85,19,SingleRun,0.75,0.4,30,0.04,0.2,0.1,113,806,81,1,0.0,0,1,0,0
7500,85,85,20,SingleRun,0.75,0.4,30,0.04,0.2,0.1,111,806,82,0,0.0,0,1,0,0
7501,85,85,21,SingleRun,0.75,0.4,30,0.04,0.2,0.1,99,811,89,0,0.0,0,1,0,0
7502,85,85,22,SingleRun,0.75,0.4,30,0.04,0.2,0.1,97,809,93,0,0.0,0,1,0,0
7503,85,85,23,SingleRun,0.75,0.4,30,0.04,0.2,0.1,85,816,98,0,0.0,0,1,0,0
7504,85,85,24,SingleRun,0.75,0.4,30,0.04,0.2,0.1,74,822,103,1,0.0,0,1,0,1
7505,85,85,25,SingleRun,0.75,0.4,30,0.04,0.2,0.1,26,814,158,1,0.0,0,1,1,1
7506,85,85,26,SingleRun,0.75,0.4,30,0.04,0.2,0.1,16,782,199,1,0.0,1,1,1,1
7507,85,85,27,SingleRun,0.75,0.4,30,0.04,0.2,0.1,16,777,203,1,0.0,1,2,1,1
7508,85,85,28,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,774,209,3,0.0,3,3,1,1
7509,85,85,29,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,771,209,1,0.0,3,4,1,1
7510,85,85,30,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,771,208,1,0.0,3,5,1,1
7511,85,85,31,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,770,208,1,0.0,3,5,2,1
7512,85,85,32,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,770,207,2,0.0,4,5,2,2
7513,85,85,33,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,770,205,0,0.0,4,5,2,2
7514,85,85,34,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,757,219,0,0.0,4,5,2,2
7515,85,85,35,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,756,220,5,0.0,5,8,2,3
7516,85,85,36,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,747,225,2,0.0,5,10,2,3
7517,85,85,37,SingleRun,0.75,0.4,30,0.04,0.2,0.1,5,728,247,1,0.0,6,10,2,3
7518,85,85,38,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,719,256,2,0.0,7,10,2,4
7519,85,85,39,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,718,255,8,0.0,8,14,4,5
7520,85,85,40,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,717,248,6,0.0,9,18,4,6
7521,85,85,41,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,717,242,6,0.0,10,21,5,7
7522,85,85,42,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,717,236,0,0.0,10,21,5,7
7523,85,85,43,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,685,270,1,0.0,11,21,5,7
7524,85,85,44,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,680,274,5,0.0,13,22,5,9
7525,85,85,45,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,669,280,9,0.0,17,24,5,12
7526,85,85,46,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,659,281,2,0.0,17,26,5,12
7527,85,85,47,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,626,313,6,0.0,18,30,6,12
7528,85,85,48,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,611,322,9,0.0,21,32,6,16
7529,85,85,49,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,594,330,5,0.0,23,34,6,17
7530,85,85,50,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,591,328,9,0.0,26,36,8,19
7531,85,85,51,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,590,320,10,0.0,29,42,8,20
7532,85,85,52,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,590,310,11,0.0,31,48,10,21
7533,85,85,53,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,590,299,15,0.0,38,53,12,22
7534,85,85,54,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,590,284,14,0.0,40,62,12,25
7535,85,85,55,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,580,280,29,0.0,46,78,12,32
7536,85,85,56,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,553,278,32,0.0,55,88,16,41
7537,85,85,57,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,543,256,29,0.0,61,104,18,46
7538,85,85,58,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,514,256,40,0.0,74,121,21,53
7539,85,85,59,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,511,219,40,0.0,86,136,23,64
7540,85,85,60,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,504,186,36,0.0,93,151,25,76
7541,85,85,61,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,413,242,46,0.0,109,169,29,84
7542,85,85,62,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,396,213,49,0.0,123,189,33,95
7543,85,85,63,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,167,39,0.0,139,205,34,101
7544,85,85,64,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,128,25,0.0,149,216,35,104
7545,85,85,65,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,103,20,0.0,152,225,37,110
7546,85,85,66,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,83,19,0.0,158,233,38,114
7547,85,85,67,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,65,11,0.0,160,238,41,115
7548,85,85,68,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,54,13,0.0,164,242,43,118
7549,85,85,69,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,41,10,0.0,166,245,44,122
7550,85,85,70,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,31,9,0.0,168,250,45,123
7551,85,85,71,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,22,6,0.0,171,252,45,124
7552,85,85,72,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,16,5,0.0,173,255,45,124
7553,85,85,73,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,11,2,0.0,173,256,45,125
7554,85,85,74,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,9,2,0.0,175,256,45,125
7555,85,85,75,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,7,1,0.0,175,257,45,125
7556,85,85,76,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,392,6,2,0.0,175,257,45,127
7557,85,85,77,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,379,17,4,0.0,175,259,45,129
7558,85,85,78,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,379,13,7,0.0,178,262,45,130
7559,85,85,79,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,369,16,10,0.0,180,267,47,131
7560,85,85,80,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,327,48,12,0.0,183,270,49,135
7561,85,85,81,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,327,36,12,0.0,186,276,49,138
7562,85,85,82,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,327,24,8,0.0,188,277,49,143
7563,85,85,83,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,327,16,7,0.0,190,280,49,145
7564,85,85,84,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,326,10,4,0.0,192,281,49,146
7565,85,85,85,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,326,6,1,0.0,192,281,49,147
7566,85,85,86,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,326,5,2,0.0,192,282,49,148
7567,85,85,87,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,326,3,3,61.071535022354695,194,283,49,148
7568,88,88,0,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7569,88,88,1,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7570,88,88,2,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7571,88,88,3,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7572,88,88,4,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7573,88,88,5,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7574,88,88,6,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7575,88,88,7,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7576,88,88,8,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7577,88,88,9,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7578,88,88,10,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7579,88,88,11,SingleRun,0.75,0.4,30,0.04,0.2,0.1,951,49,0,0,0.0,0,0,0,0
7580,88,88,12,SingleRun,0.75,0.4,30,0.04,0.2,0.1,912,88,0,0,0.0,0,0,0,0
7581,88,88,13,SingleRun,0.75,0.4,30,0.04,0.2,0.1,447,552,1,0,0.0,0,0,0,0
7582,88,88,14,SingleRun,0.75,0.4,30,0.04,0.2,0.1,224,748,28,0,0.0,0,0,0,0
7583,88,88,15,SingleRun,0.75,0.4,30,0.04,0.2,0.1,168,768,64,0,0.0,0,0,0,0
7584,88,88,16,SingleRun,0.75,0.4,30,0.04,0.2,0.1,161,769,70,1,0.0,1,0,0,0
7585,88,88,17,SingleRun,0.75,0.4,30,0.04,0.2,0.1,158,767,74,2,0.0,2,1,0,0
7586,88,88,18,SingleRun,0.75,0.4,30,0.04,0.2,0.1,157,767,73,2,0.0,3,2,0,0
7587,88,88,19,SingleRun,0.75,0.4,30,0.04,0.2,0.1,153,767,75,0,0.0,3,2,0,0
7588,88,88,20,SingleRun,0.75,0.4,30,0.04,0.2,0.1,149,770,76,0,0.0,3,2,0,0
7589,88,88,21,SingleRun,0.75,0.4,30,0.04,0.2,0.1,137,775,83,0,0.0,3,2,0,0
7590,88,88,22,SingleRun,0.75,0.4,30,0.04,0.2,0.1,135,773,87,0,0.0,3,2,0,0
7591,88,88,23,SingleRun,0.75,0.4,30,0.04,0.2,0.1,123,775,97,0,0.0,3,2,0,0
7592,88,88,24,SingleRun,0.75,0.4,30,0.04,0.2,0.1,121,769,105,0,0.0,3,2,0,0
7593,88,88,25,SingleRun,0.75,0.4,30,0.04,0.2,0.1,36,811,148,4,0.0,4,5,0,0
7594,88,88,26,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,779,199,2,0.0,5,6,0,0
7595,88,88,27,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,779,199,1,0.0,5,6,0,1
7596,88,88,28,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,774,204,1,0.0,5,6,1,1
7597,88,88,29,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,773,204,1,0.0,6,6,1,1
7598,88,88,30,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,773,203,2,0.0,7,7,1,1
7599,88,88,31,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,768,206,1,0.0,7,7,1,2
7600,88,88,32,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,767,206,1,0.0,7,8,1,2
7601,88,88,33,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,766,206,1,0.0,8,8,1,2
7602,88,88,34,SingleRun,0.75,0.4,30,0.04,0.2,0.1,7,761,213,2,0.0,9,8,1,3
7603,88,88,35,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,762,211,3,0.0,10,9,1,4
7604,88,88,36,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,747,225,3,0.0,10,12,1,4
7605,88,88,37,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,739,233,4,0.0,10,13,1,7
7606,88,88,38,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,735,233,2,0.0,11,14,1,7
7607,88,88,39,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,734,232,1,0.0,12,14,1,7
7608,88,88,40,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,734,231,2,0.0,14,14,1,7
7609,88,88,41,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,734,229,4,0.0,15,16,1,8
7610,88,88,42,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,734,225,2,0.0,16,17,1,8
7611,88,88,43,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,712,245,4,0.0,17,19,1,9
7612,88,88,44,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,710,243,5,0.0,18,23,1,9
7613,88,88,45,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,697,251,5,0.0,19,27,1,9
7614,88,88,46,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,686,257,4,0.0,21,29,1,9
7615,88,88,47,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,654,285,6,0.0,23,32,1,10
7616,88,88,48,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,634,299,9,0.0,25,37,2,11
7617,88,88,49,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,610,315,12,0.0,27,44,2,14
7618,88,88,50,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,610,303,5,0.0,29,45,3,15
7619,88,88,51,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,610,298,9,0.0,31,48,3,19
7620,88,88,52,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,610,289,7,0.0,33,51,4,20
7621,88,88,53,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,610,282,10,0.0,37,55,4,22
7622,88,88,54,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,610,272,19,0.0,50,60,5,22
7623,88,88,55,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,604,259,26,0.0,56,71,10,26
7624,88,88,56,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,579,258,38,0.0,67,86,13,35
7625,88,88,57,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,571,228,22,0.0,71,94,15,43
7626,88,88,58,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,535,242,47,0.0,86,112,19,53
7627,88,88,59,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,528,202,32,0.0,93,131,20,58
7628,88,88,60,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,525,173,31,0.0,104,143,22,64
7629,88,88,61,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,437,230,45,0.0,118,156,28,76
7630,88,88,62,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,429,193,42,0.0,130,173,31,86
7631,88,88,63,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,152,29,0.0,139,186,32,92
7632,88,88,64,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,123,26,0.0,142,198,36,99
7633,88,88,65,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,97,18,0.0,147,205,39,102
7634,88,88,66,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,79,20,0.0,155,210,39,109
7635,88,88,67,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,59,6,0.0,156,211,41,111
7636,88,88,68,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,426,55,13,0.0,160,216,42,114
7637,88,88,69,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,426,42,12,0.0,164,220,42,118
7638,88,88,70,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,426,30,4,0.0,165,221,42,120
7639,88,88,71,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,426,26,5,0.0,166,223,43,121
7640,88,88,72,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,426,21,4,0.0,166,227,43,121
7641,88,88,73,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,426,17,1,0.0,166,227,43,122
7642,88,88,74,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,426,16,5,0.0,167,230,44,122
7643,88,88,75,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,426,11,3,0.0,169,230,44,123
7644,88,88,76,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,426,8,1,0.0,170,230,44,123
7645,88,88,77,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,418,15,4,0.0,171,233,44,123
7646,88,88,78,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,418,11,4,0.0,172,234,45,124
7647,88,88,79,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,413,12,6,0.0,175,234,46,126
7648,88,88,80,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,374,45,13,0.0,178,236,47,133
7649,88,88,81,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,367,39,15,0.0,178,243,48,140
7650,88,88,82,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,366,25,9,0.0,180,246,49,143
7651,88,88,83,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,366,16,4,0.0,182,246,50,144
7652,88,88,84,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,366,12,4,0.0,182,250,50,144
7653,88,88,85,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,365,9,3,0.0,182,251,50,146
7654,88,88,86,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,364,7,5,0.0,183,253,51,147
7655,88,88,87,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,364,2,2,60.80914826498423,184,254,51,147
7656,86,86,0,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7657,86,86,1,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7658,86,86,2,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7659,86,86,3,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7660,86,86,4,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7661,86,86,5,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7662,86,86,6,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7663,86,86,7,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7664,86,86,8,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7665,86,86,9,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7666,86,86,10,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
7667,86,86,11,SingleRun,0.75,0.4,30,0.04,0.2,0.1,929,71,0,0,0.0,0,0,0,0
7668,86,86,12,SingleRun,0.75,0.4,30,0.04,0.2,0.1,881,119,0,0,0.0,0,0,0,0
7669,86,86,13,SingleRun,0.75,0.4,30,0.04,0.2,0.1,423,574,3,0,0.0,0,0,0,0
7670,86,86,14,SingleRun,0.75,0.4,30,0.04,0.2,0.1,232,742,26,0,0.0,0,0,0,0
7671,86,86,15,SingleRun,0.75,0.4,30,0.04,0.2,0.1,158,786,56,1,0.0,0,1,0,0
7672,86,86,16,SingleRun,0.75,0.4,30,0.04,0.2,0.1,142,798,59,0,0.0,0,1,0,0
7673,86,86,17,SingleRun,0.75,0.4,30,0.04,0.2,0.1,139,800,60,0,0.0,0,1,0,0
7674,86,86,18,SingleRun,0.75,0.4,30,0.04,0.2,0.1,138,801,60,0,0.0,0,1,0,0
7675,86,86,19,SingleRun,0.75,0.4,30,0.04,0.2,0.1,131,800,68,1,0.0,1,1,0,0
7676,86,86,20,SingleRun,0.75,0.4,30,0.04,0.2,0.1,130,798,70,1,0.0,1,2,0,0
7677,86,86,21,SingleRun,0.75,0.4,30,0.04,0.2,0.1,119,803,75,0,0.0,1,2,0,0
7678,86,86,22,SingleRun,0.75,0.4,30,0.04,0.2,0.1,110,807,80,0,0.0,1,2,0,0
7679,86,86,23,SingleRun,0.75,0.4,30,0.04,0.2,0.1,100,809,88,0,0.0,1,2,0,0
7680,86,86,24,SingleRun,0.75,0.4,30,0.04,0.2,0.1,91,816,90,0,0.0,1,2,0,0
7681,86,86,25,SingleRun,0.75,0.4,30,0.04,0.2,0.1,39,812,146,1,0.0,1,2,0,1
7682,86,86,26,SingleRun,0.75,0.4,30,0.04,0.2,0.1,20,781,195,2,0.0,1,2,0,3
7683,86,86,27,SingleRun,0.75,0.4,30,0.04,0.2,0.1,18,779,197,0,0.0,1,2,0,3
7684,86,86,28,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,779,202,3,0.0,1,5,0,3
7685,86,86,29,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,778,200,0,0.0,1,5,0,3
7686,86,86,30,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,778,200,6,0.0,4,8,0,3
7687,86,86,31,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,773,199,2,0.0,4,9,1,3
7688,86,86,32,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,773,197,1,0.0,4,10,1,3
7689,86,86,33,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,774,197,2,0.0,4,12,1,3
7690,86,86,34,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,764,205,3,0.0,4,14,1,4
7691,86,86,35,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,765,202,3,0.0,5,15,1,5
7692,86,86,36,SingleRun,0.75,0.4,30,0.04,0.2,0.1,8,752,214,0,0.0,5,15,1,5
7693,86,86,37,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,738,230,1,0.0,6,15,1,5
7694,86,86,38,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,730,237,1,0.0,7,15,1,5
7695,86,86,39,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,730,236,7,0.0,11,17,2,5
7696,86,86,40,SingleRun,0.75,0.4,30,0.04,0.2,0.1,5,730,230,3,0.0,13,18,2,5
7697,86,86,41,SingleRun,0.75,0.4,30,0.04,0.2,0.1,5,730,227,3,0.0,14,20,2,5
7698,86,86,42,SingleRun,0.75,0.4,30,0.04,0.2,0.1,5,730,224,1,0.0,15,20,2,5
7699,86,86,43,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,702,252,1,0.0,16,20,2,5
7700,86,86,44,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,693,260,8,0.0,18,24,2,7
7701,86,86,45,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,678,267,3,0.0,18,27,2,7
7702,86,86,46,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,669,273,10,0.0,21,32,3,8
7703,86,86,47,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,633,300,6,0.0,21,36,3,10
7704,86,86,48,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,624,304,9,0.0,23,38,6,12
7705,86,86,49,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,605,315,4,0.0,26,39,6,12
7706,86,86,50,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,604,312,8,0.0,29,41,8,13
7707,86,86,51,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,604,304,14,0.0,36,45,9,15
7708,86,86,52,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,604,290,8,0.0,38,48,12,15
7709,86,86,53,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,604,282,15,0.0,43,54,14,17
7710,86,86,54,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,604,267,15,0.0,47,64,14,18
7711,86,86,55,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,602,254,19,0.0,52,76,15,19
7712,86,86,56,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,575,262,46,0.0,64,100,18,26
7713,86,86,57,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,567,224,40,0.0,74,121,21,32
7714,86,86,58,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,537,215,23,0.0,82,131,21,37
7715,86,86,59,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,530,199,26,0.0,91,143,22,41
7716,86,86,60,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,529,174,29,0.0,98,155,22,51
7717,86,86,61,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,421,253,57,0.0,109,180,27,67
7718,86,86,62,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,408,209,42,0.0,117,196,31,81
7719,86,86,63,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,407,168,38,0.0,129,204,35,95
7720,86,86,64,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,407,130,19,0.0,131,209,37,105
7721,86,86,65,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,407,111,20,0.0,138,214,39,111
7722,86,86,66,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,407,91,25,0.0,143,228,39,117
7723,86,86,67,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,407,66,21,0.0,150,235,41,122
7724,86,86,68,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,406,46,11,0.0,151,240,43,125
7725,86,86,69,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,406,35,7,0.0,153,242,44,127
7726,86,86,70,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,406,28,4,0.0,153,244,45,128
7727,86,86,71,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,406,24,7,0.0,156,247,45,129
7728,86,86,72,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,406,17,5,0.0,156,249,46,131
7729,86,86,73,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,406,12,3,0.0,156,249,48,132
7730,86,86,74,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,405,10,5,0.0,157,250,48,135
7731,86,86,75,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,405,5,0,0.0,157,250,48,135
7732,86,86,76,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,404,6,0,0.0,157,250,48,135
7733,86,86,77,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,17,6,0.0,157,250,49,140
7734,86,86,78,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,393,11,2,0.0,157,251,49,141
7735,86,86,79,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,387,15,6,0.0,157,256,49,142
7736,86,86,80,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,342,54,15,0.0,162,259,50,148
7737,86,86,81,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,336,45,23,0.0,166,268,51,157
7738,86,86,82,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,336,22,7,0.0,167,271,52,159
7739,86,86,83,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,336,15,10,0.0,171,275,52,161
